RESPONSE,RACE_INT,SUBJECT,AGE,GENDER,DATE,TIMESTAMP,LINE
0,black,Maya Angelou,85,female,2013-05-19,00:01:36.490,THIS IS MY FAVORITE THING  TO TALK ABOUT.
0,black,Maya Angelou,85,female,2013-05-19,00:01:38.150,THIS WILL LIFT YOU RIGHT ON UP.
0,black,Maya Angelou,85,female,2013-05-19,00:01:46.190,"THIS IS ""SUPER SOUL SUNDAY."""
0,black,Maya Angelou,85,female,2013-05-19,00:01:51.720,SOME OF THE  MOST MEANINGFUL MOMENTS
0,black,Maya Angelou,85,female,2013-05-19,00:01:57.250,WOULD YOU SAY THAT YOU'VE HAD  A LIFE FILLED WITH PIZZAZZ?
0,black,Maya Angelou,85,female,2013-05-19,00:02:05.720,IN THIS 1957  CALYPSO SHOWSTOPPER.
0,black,Maya Angelou,85,female,2013-05-19,00:02:15.990,WHAT WERE YOU THINKING  WHEN
0,black,Maya Angelou,85,female,2013-05-19,00:02:18.120,THE PRESIDENT PLACED THAT MEDAL  AROUND YOUR NECK?
0,black,Maya Angelou,85,female,2013-05-19,00:02:18.120,THE PRESIDENT PLACED THAT MEDAL  AROUND YOUR NECK?
0,black,Maya Angelou,85,female,2013-05-19,00:02:20.250,"I WAS SO FILLED THAT,"
0,black,Maya Angelou,85,female,2013-05-19,00:02:22.820,"WHEN I WAS  TAKEN OUT OF THAT ROOM,"
0,black,Maya Angelou,85,female,2013-05-19,00:02:39.920,THEIR  DEEP SPIRITUAL CONNECTION
0,black,Maya Angelou,85,female,2013-05-19,00:02:41.950,IS THE CATALYST  FOR MAYA'S LATEST BOOK.
0,black,Maya Angelou,85,female,2013-05-19,00:02:52.420,AND IS STILL  TAKING THE WORLD BY STORM.
0,black,Maya Angelou,85,female,2013-05-19,00:03:15.750,"AND BASK IN  THE PURE, CONTAGIOUS JOY"
0,black,Maya Angelou,85,female,2013-05-19,00:03:25.190,I THOUGHT THAT  THE 60s WERE GOOD.
0,black,Maya Angelou,85,female,2013-05-19,00:03:25.190,I THOUGHT THAT  THE 60s WERE GOOD.
0,black,Maya Angelou,85,female,2013-05-19,00:03:25.190,I THOUGHT THAT  THE 60s WERE GOOD.
0,black,Maya Angelou,85,female,2013-05-19,00:03:29.090,"I THOUGHT  THE 60s WERE THE HOTTEST EVER,"
0,black,Maya Angelou,85,female,2013-05-19,00:03:29.090,"I THOUGHT  THE 60s WERE THE HOTTEST EVER,"
0,black,Maya Angelou,85,female,2013-05-19,00:03:29.090,"I THOUGHT  THE 60s WERE THE HOTTEST EVER,"
0,black,Maya Angelou,85,female,2013-05-19,00:03:32.090,AND THEN I GOT INTO THE 70s.
0,black,Maya Angelou,85,female,2013-05-19,00:03:32.090,AND THEN I GOT INTO THE 70s.
0,black,Maya Angelou,85,female,2013-05-19,00:03:38.790,I LOVED THE 70s.
0,black,Maya Angelou,85,female,2013-05-19,00:03:42.420,"AND I THOUGHT, ""WELL, THE 80s  IS GONNA BE SLOWING DOWN."""
0,black,Maya Angelou,85,female,2013-05-19,00:03:42.420,"AND I THOUGHT, ""WELL, THE 80s  IS GONNA BE SLOWING DOWN."""
0,black,Maya Angelou,85,female,2013-05-19,00:04:07.790,WHAT CAN YOU SAY  ABOUT THE 80s?
0,black,Maya Angelou,85,female,2013-05-19,00:04:14.150,"IF YOU HAVE A CHOICE,  CHOOSE THE 80s."
0,black,Maya Angelou,85,female,2013-05-19,00:04:22.650,"YOU KNOW,  MODERATION IN ALL THINGS."
0,black,Maya Angelou,85,female,2013-05-19,00:04:31.850,THAT'S A TWEET.
0,black,Maya Angelou,85,female,2013-05-19,00:04:36.420,THAT'S RIGHT.  YES.
0,black,Maya Angelou,85,female,2013-05-19,00:04:42.350,"AND YOU FIND THAT YOU'RE STILL  LOOKING KIND OF ALL RIGHT,"
0,black,Maya Angelou,85,female,2013-05-19,00:04:51.290,"YOU THINK,  ""MM, I'M GLAD I GOT THIS FAR."""
0,black,Maya Angelou,85,female,2013-05-19,00:04:51.290,"YOU THINK,  ""MM, I'M GLAD I GOT THIS FAR."""
0,black,Maya Angelou,85,female,2013-05-19,00:04:55.690,"IN THE MAY ISSUE  OF  ""O""MAGAZINE,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:01.090,TELL ME WHAT YOU'VE LEARNED  YOURSELF ABOUT THE AGING.
0,black,Maya Angelou,85,female,2013-05-19,00:05:03.550,"YOU KNOW, BECAUSE  I THINK I LEARNED THIS FROM YOU,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:03.550,"YOU KNOW, BECAUSE  I THINK I LEARNED THIS FROM YOU,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:21.790,"EVEN AS EARLY AS THEIR 40s,  AND SOME EVEN IN THEIR 30s,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:21.790,"EVEN AS EARLY AS THEIR 40s,  AND SOME EVEN IN THEIR 30s,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:25.520,"THEY'RE TRYING TO, YOU KNOW,  BOTOX THEMSELVES,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:25.520,"THEY'RE TRYING TO, YOU KNOW,  BOTOX THEMSELVES,"
0,black,Maya Angelou,85,female,2013-05-19,00:05:28.690,"AND YOU KNOW, CHANGE THEMSELVES,  AND FIGHTING IT."
0,black,Maya Angelou,85,female,2013-05-19,00:05:31.320,"JUST FIGHTING IT,  FIGHTING IT ALL THE WAY."
0,black,Maya Angelou,85,female,2013-05-19,00:05:38.390,"I THINK ABOUT  THE PEOPLE WHO DIDN'T MAKE IT."""
0,black,Maya Angelou,85,female,2013-05-19,00:05:38.390,"I THINK ABOUT  THE PEOPLE WHO DIDN'T MAKE IT."""
0,black,Maya Angelou,85,female,2013-05-19,00:05:40.950,"AS I SIT HERE AT 59,  I THINK ABOUT"
0,black,Maya Angelou,85,female,2013-05-19,00:05:43.690,ALL THE PEOPLE  WHO DIDN'T MAKE IT TO 59.
0,black,Maya Angelou,85,female,2013-05-19,00:06:01.990,"I MEAN, I HAVE ALWAYS  WANTED TO REACH THAT OTHER AGE."
0,black,Maya Angelou,85,female,2013-05-19,00:06:08.320,"I THOUGHT THAT,  IF I COULD LIVE TO BE 20..."
0,black,Maya Angelou,85,female,2013-05-19,00:06:08.320,"I THOUGHT THAT,  IF I COULD LIVE TO BE 20..."
0,black,Maya Angelou,85,female,2013-05-19,00:06:12.290,AND THEN 25.
0,black,Maya Angelou,85,female,2013-05-19,00:06:13.890,AND THEN 30?
0,black,Maya Angelou,85,female,2013-05-19,00:06:25.520,I TALKED TO YOU ABOUT THIS  YEARS AGO.
0,black,Maya Angelou,85,female,2013-05-19,00:06:32.420,"GET UP IN THE MORNING,  ""THANK YOU, LORD."
0,black,Maya Angelou,85,female,2013-05-19,00:06:33.750,"""THANK YOU FOR THIS DAY."
0,black,Maya Angelou,85,female,2013-05-19,00:06:35.790,"""THANK YOU FOR THE LIGHT  COMING THROUGH THAT WINDOW,"
0,black,Maya Angelou,85,female,2013-05-19,00:06:35.790,"""THANK YOU FOR THE LIGHT  COMING THROUGH THAT WINDOW,"
0,black,Maya Angelou,85,female,2013-05-19,00:06:35.790,"""THANK YOU FOR THE LIGHT  COMING THROUGH THAT WINDOW,"
0,black,Maya Angelou,85,female,2013-05-19,00:06:36.950,THANK YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:06:38.850,"""THANK YOU THAT  I'M BREATHING."
0,black,Maya Angelou,85,female,2013-05-19,00:06:40.720,"""THANK YOU.  THANK YOU FOR EVERYTHING."
0,black,Maya Angelou,85,female,2013-05-19,00:06:42.450,"""THANK YOU FOR  THE PHONE CALL"
0,black,Maya Angelou,85,female,2013-05-19,00:06:44.290,"""THAT TOLD ME THAT  I HAD THE JOB."
0,black,Maya Angelou,85,female,2013-05-19,00:06:44.290,"""THAT TOLD ME THAT  I HAD THE JOB."
0,black,Maya Angelou,85,female,2013-05-19,00:06:45.920,"""THANK YOU EVEN  FOR THE PHONE CALL"
0,black,Maya Angelou,85,female,2013-05-19,00:06:47.650,THAT TOLD ME  I'M NOT WANTED ANY MORE.
0,black,Maya Angelou,85,female,2013-05-19,00:06:57.420,I HAD THE FARM IN INDIANA.
0,black,Maya Angelou,85,female,2013-05-19,00:06:58.750,"YOU REMEMBER THE FARM.  YES, I DO."
0,black,Maya Angelou,85,female,2013-05-19,00:07:00.420,"AND I WAS  IN THE BATHROOM,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:01.820,"BECAUSE THERE WERE  PEOPLE AT THE HOUSE,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:01.820,"BECAUSE THERE WERE  PEOPLE AT THE HOUSE,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:03.350,"AND I CLOSED THE DOOR,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:05.750,AND I WAS  SITTING ON THE TOILET SEAT.
0,black,Maya Angelou,85,female,2013-05-19,00:07:08.220,"AND ON THE BATHROOM PHONE  CALLING YOU,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:22.650,"THAT'S RIGHT.  ""STOP IT RIGHT NOW,"
0,black,Maya Angelou,85,female,2013-05-19,00:07:24.120,"I WANT YOU TO  SAY THANK YOU."""
0,black,Maya Angelou,85,female,2013-05-19,00:07:35.690,"WHAT AM I  SAYING THANK YOU FOR?"""
0,black,Maya Angelou,85,female,2013-05-19,00:07:39.920,"PUT A RAINBOW IN THE CLOUDS  FOR YOU."""
0,black,Maya Angelou,85,female,2013-05-19,00:07:41.250,THAT'S IT.  YEAH.
0,black,Maya Angelou,85,female,2013-05-19,00:07:43.920,THAT WAS  LIFE-CHANGING FOR ME.
0,black,Maya Angelou,85,female,2013-05-19,00:07:52.690,"IS ON THE ROAD FOR ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:08:06.320,"SO, WHERE DID YOU  GET THAT?"
0,black,Maya Angelou,85,female,2013-05-19,00:08:07.890,WHERE DID YOU KNOW THAT?
0,black,Maya Angelou,85,female,2013-05-19,00:08:34.250,TO LIVE WITH THEIR GRANDMOTHER  IN RURAL ARKANSAS.
0,black,Maya Angelou,85,female,2013-05-19,00:08:41.020,"AND WHILE IT TOOK SOME TIME FOR  THEM TO GET TO KNOW EACH OTHER,"
0,black,Maya Angelou,85,female,2013-05-19,00:08:43.050,IT WAS OBVIOUS  THERE WAS A LOT OF LOVE
0,black,Maya Angelou,85,female,2013-05-19,00:08:46.520,"BETWEEN MAYA  AND THE WOMAN SHE CALLED ""LADY."""
0,black,Maya Angelou,85,female,2013-05-19,00:09:04.550,THERE'S A PARK  NAMED FOR HER
0,black,Maya Angelou,85,female,2013-05-19,00:09:07.490,BECAUSE SHE WAS  THAT KIND TO EVERYBODY
0,black,Maya Angelou,85,female,2013-05-19,00:09:13.150,SHE WAS THAT KIND.
0,black,Maya Angelou,85,female,2013-05-19,00:09:15.620,"AND SO, THE NEWEST PARK"
0,black,Maya Angelou,85,female,2013-05-19,00:09:21.520,I LOVE THAT.  I LOVE THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:09:21.520,I LOVE THAT.  I LOVE THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:09:23.820,"AND SO,  THAT'S ON ONE END OF TOWN,"
0,black,Maya Angelou,85,female,2013-05-19,00:09:26.190,AND A LIBRARY  ON THE OTHER END OF TOWN
0,black,Maya Angelou,85,female,2013-05-19,00:09:28.890,IS THE MAYA ANGELOU.  MM.
0,black,Maya Angelou,85,female,2013-05-19,00:09:33.390,THE LIBRARY  WAS NAMED FOR ME
0,black,Maya Angelou,85,female,2013-05-19,00:09:37.390,YOUR MOTHER  PAVED THAT WAY.
0,black,Maya Angelou,85,female,2013-05-19,00:09:39.490,"THAT'S RIGHT.  SHE PAVED THAT WAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:09:39.490,"THAT'S RIGHT.  SHE PAVED THAT WAY,"
0,black,Maya Angelou,85,female,2013-05-19,00:09:44.650,"EVERY TIME  I DARE TO DO A GOOD THING,"
0,black,Maya Angelou,85,female,2013-05-19,00:09:48.450,I'M DOING IT  IN THE NAME OF MY MOTHER.
0,black,Maya Angelou,85,female,2013-05-19,00:09:53.590,THERE'S ONE THING  THAT'S GUARANTEED TO HELP.
0,black,Maya Angelou,85,female,2013-05-19,00:09:53.590,THERE'S ONE THING  THAT'S GUARANTEED TO HELP.
0,black,Maya Angelou,85,female,2013-05-19,00:09:53.590,THERE'S ONE THING  THAT'S GUARANTEED TO HELP.
0,black,Maya Angelou,85,female,2013-05-19,00:09:55.320,LOVE DOES THAT.  LOVE DOES THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:09:55.320,LOVE DOES THAT.  LOVE DOES THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:09:59.290,AND THE TURNING POINT  THAT GAVE MAYA
0,black,Maya Angelou,85,female,2013-05-19,00:09:59.290,AND THE TURNING POINT  THAT GAVE MAYA
0,black,Maya Angelou,85,female,2013-05-19,00:10:01.720,WHAT SHE CALLS  THE MOST IMPORTANT VIRTUE
0,black,Maya Angelou,85,female,2013-05-19,00:10:04.850,"SHE NEVER, EVER  MADE ME FEEL THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:10:06.250,I HAD  DONE THE WRONG THING.
0,black,Maya Angelou,85,female,2013-05-19,00:10:06.250,I HAD  DONE THE WRONG THING.
0,black,Maya Angelou,85,female,2013-05-19,00:10:53.050,"THE LESSONS FROM HER MOTHER,  VIVIAN BAXTER,"
0,black,Maya Angelou,85,female,2013-05-19,00:11:09.220,"""INTO THE FABRIC OF MY PSYCHE,"
0,black,Maya Angelou,85,female,2013-05-19,00:11:17.890,YOU SAY THAT  THIS BOOK HAS BEEN WRITTEN
0,black,Maya Angelou,85,female,2013-05-19,00:11:17.890,YOU SAY THAT  THIS BOOK HAS BEEN WRITTEN
0,black,Maya Angelou,85,female,2013-05-19,00:11:20.220,TO EXAMINE SOME OF THE WAYS  THAT LOVE HEALS
0,black,Maya Angelou,85,female,2013-05-19,00:11:20.220,TO EXAMINE SOME OF THE WAYS  THAT LOVE HEALS
0,black,Maya Angelou,85,female,2013-05-19,00:11:27.590,THAT'S TRUE.  YES.
0,black,Maya Angelou,85,female,2013-05-19,00:11:28.620,THAT'S TRUE.
0,black,Maya Angelou,85,female,2013-05-19,00:11:30.220,LOVE DOES THAT.  LOVE DOES THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:11:30.220,LOVE DOES THAT.  LOVE DOES THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:11:46.320,LOVE THAT  GIVES YOU ENOUGH COURAGE
0,black,Maya Angelou,85,female,2013-05-19,00:11:49.950,"THAT YOU CAN SAY TO SOMEBODY,  ""DON'T DO THAT, BABY,"""
0,black,Maya Angelou,85,female,2013-05-19,00:11:49.950,"THAT YOU CAN SAY TO SOMEBODY,  ""DON'T DO THAT, BABY,"""
0,black,Maya Angelou,85,female,2013-05-19,00:11:51.290,AND THE PERSON WILL KNOW
0,black,Maya Angelou,85,female,2013-05-19,00:12:05.350,"SHE CALLS THE BIRTH  OF HER ONLY CHILD, HER SON, GUY,"
0,black,Maya Angelou,85,female,2013-05-19,00:12:07.450,THE GREATEST BLESSING  OF HER LIFE.
0,black,Maya Angelou,85,female,2013-05-19,00:12:16.450,"INSTEAD, SHE WELCOMED  THE BABY BOY INTO THEIR LIVES,"
0,black,Maya Angelou,85,female,2013-05-19,00:12:16.450,"INSTEAD, SHE WELCOMED  THE BABY BOY INTO THEIR LIVES,"
0,black,Maya Angelou,85,female,2013-05-19,00:12:20.290,EVEN GUIDING THE YOUNG MOTHER  AS SHE STRUCK OUT ON HER OWN.
0,black,Maya Angelou,85,female,2013-05-19,00:12:23.550,"YOU MOVED OUT OF  THE HOUSE,"
0,black,Maya Angelou,85,female,2013-05-19,00:12:24.890,AND I LOVE THE STORY ABOUT  WHAT YOUR MOTHER
0,black,Maya Angelou,85,female,2013-05-19,00:12:29.250,"SHE SAYS, ""ALL RIGHT,  YOU GO, BUT REMEMBER THIS."
0,black,Maya Angelou,85,female,2013-05-19,00:12:39.890,"""YOU KNOW THE DIFFERENCE  BETWEEN RIGHT AND WRONG."
0,black,Maya Angelou,85,female,2013-05-19,00:12:43.620,"""FROM THE WAY  YOU'VE BEEN RAISED."
0,black,Maya Angelou,85,female,2013-05-19,00:12:53.850,"""AND THEN REMEMBER THIS"
0,black,Maya Angelou,85,female,2013-05-19,00:12:53.850,"""AND THEN REMEMBER THIS"
0,black,Maya Angelou,85,female,2013-05-19,00:13:02.720,THE WORLD WOULD  THROW ME FLAT ON MY FACE
0,black,Maya Angelou,85,female,2013-05-19,00:13:02.720,THE WORLD WOULD  THROW ME FLAT ON MY FACE
0,black,Maya Angelou,85,female,2013-05-19,00:13:05.290,WITH THIS LITTLE BABY  I'M TRYING TO RAISE
0,black,Maya Angelou,85,female,2013-05-19,00:13:15.820,SHE WOULD ACT AS IF THE BEST  THING HAS EVER HAPPENED.
0,black,Maya Angelou,85,female,2013-05-19,00:13:15.820,SHE WOULD ACT AS IF THE BEST  THING HAS EVER HAPPENED.
0,black,Maya Angelou,85,female,2013-05-19,00:13:22.220,"""THE BABY IS HOME.  I'M GONNA COOK THIS FOR HER."
0,black,Maya Angelou,85,female,2013-05-19,00:13:24.590,"""SHE LOVES SPANISH RICE.  I'M GONNA COOK THAT FOR HER."
0,black,Maya Angelou,85,female,2013-05-19,00:13:28.690,"""FOR AT LEAST  THREE OR FOUR HOURS,"
0,black,Maya Angelou,85,female,2013-05-19,00:13:30.990,"THEN YOU CAN COME OVER."""
0,black,Maya Angelou,85,female,2013-05-19,00:13:32.920,"SHE NEVER, EVER  MADE ME FEEL THAT"
0,black,Maya Angelou,85,female,2013-05-19,00:13:34.550,I HAD  DONE THE WRONG THING.
0,black,Maya Angelou,85,female,2013-05-19,00:13:34.550,I HAD  DONE THE WRONG THING.
0,black,Maya Angelou,85,female,2013-05-19,00:13:40.450,"SHE SAID, ""WE'RE GONNA  HAVE THIS BEAUTIFUL BABY."""
0,black,Maya Angelou,85,female,2013-05-19,00:13:41.550,"THAT'S RIGHT,  AND SHE ASKED ME."
0,black,Maya Angelou,85,female,2013-05-19,00:13:43.350,"SHE SAID, ""DO YOU KNOW  WHO THE FATHER IS?"""
0,black,Maya Angelou,85,female,2013-05-19,00:13:48.650,"BUT, THEN,  HE'S THE ONLY ONE."""
0,black,Maya Angelou,85,female,2013-05-19,00:13:48.650,"BUT, THEN,  HE'S THE ONLY ONE."""
0,black,Maya Angelou,85,female,2013-05-19,00:13:56.420,"SHE SAID, ""WE'RE NOT GONNA  RUIN THREE LIVES."
0,black,Maya Angelou,85,female,2013-05-19,00:14:10.190,TELL ME THIS.
0,black,Maya Angelou,85,female,2013-05-19,00:14:27.720,VIVIAN BAXTER  WITH THIS INCREDIBLE ANGER
0,black,Maya Angelou,85,female,2013-05-19,00:14:34.690,"THIS SAME WOMAN WAS SO KIND,  I NEVER IN MY LIFE"
0,black,Maya Angelou,85,female,2013-05-19,00:14:45.320,I LIKED THAT IN HER.  UH-HUH.
0,black,Maya Angelou,85,female,2013-05-19,00:14:53.720,AND YOU DIDN'T THINK OF YOURSELF  AS A PRETTY GIRL.
0,black,Maya Angelou,85,female,2013-05-19,00:14:57.390,THERE WERE PRETTY GIRLS  WHO HAD
0,black,Maya Angelou,85,female,2013-05-19,00:15:00.320,LONG HAIR AND FAIR SKIN  AND THAT.
0,black,Maya Angelou,85,female,2013-05-19,00:15:07.850,"SO, HOW DID YOU LEARN TO  LOVE YOURSELF AT THAT TIME?"
0,black,Maya Angelou,85,female,2013-05-19,00:15:16.290,"BECAUSE ANOTHER BOOK  THAT YOU WROTE, THERE'S A POEM,"
0,black,Maya Angelou,85,female,2013-05-19,00:15:16.290,"BECAUSE ANOTHER BOOK  THAT YOU WROTE, THERE'S A POEM,"
0,black,Maya Angelou,85,female,2013-05-19,00:15:26.250,AND THAT'S HOW LOVE HEALS.
0,black,Maya Angelou,85,female,2013-05-19,00:15:28.220,"THE LOVE OF THE FAMILY,"
0,black,Maya Angelou,85,female,2013-05-19,00:15:28.220,"THE LOVE OF THE FAMILY,"
0,black,Maya Angelou,85,female,2013-05-19,00:15:31.150,"THE LOVE OF ONE PERSON,  CAN HEAL,"
0,black,Maya Angelou,85,female,2013-05-19,00:15:33.990,"SO, IT HEALS THE SCARS LEFT"
0,black,Maya Angelou,85,female,2013-05-19,00:15:46.220,"COMING UP, THE MOMENT  THAT CHANGED MAYA'S LIFE."
0,black,Maya Angelou,85,female,2013-05-19,00:15:46.220,"COMING UP, THE MOMENT  THAT CHANGED MAYA'S LIFE."
0,black,Maya Angelou,85,female,2013-05-19,00:15:57.550,THE GREATEST TEACHERS  IN YOUR LIVES
0,black,Maya Angelou,85,female,2013-05-19,00:16:00.090,AND THE LESSONS  THAT INSPIRED YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:16:00.090,AND THE LESSONS  THAT INSPIRED YOU.
0,black,Maya Angelou,85,female,2013-05-19,00:16:13.650,"THERE'S AN AFRICAN-AMERICAN  SONG, 19th CENTURY,"
0,black,Maya Angelou,85,female,2013-05-19,00:16:44.550,"AND THE THING TO DO,  IT SEEMS TO ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:16:44.550,"AND THE THING TO DO,  IT SEEMS TO ME,"
0,black,Maya Angelou,85,female,2013-05-19,00:16:47.250,IS TO PREPARE YOURSELF  SO THAT YOU CAN
0,black,Maya Angelou,85,female,2013-05-19,00:16:55.020,"MAY NOT CALL GOD  THE SAME NAME YOU CALL GOD,"
0,black,Maya Angelou,85,female,2013-05-19,00:16:57.050,IF THEY CALL GOD AT ALL.
0,black,Maya Angelou,85,female,2013-05-19,00:17:02.390,"AND MAY NOT EAT THE SAME DISHES  PREPARED THE WAY YOU DO,"
0,black,Maya Angelou,85,female,2013-05-19,00:17:02.390,"AND MAY NOT EAT THE SAME DISHES  PREPARED THE WAY YOU DO,"
0,black,Maya Angelou,85,female,2013-05-19,00:17:15.150,THAT'S WHAT I THINK.
0,black,Maya Angelou,85,female,2013-05-19,00:17:15.150,THAT'S WHAT I THINK.
0,black,Maya Angelou,85,female,2013-05-19,00:17:37.350,"I MEAN, THAT CONDITION  IN THE HUMAN SPIRIT"
0,black,Maya Angelou,85,female,2013-05-19,00:17:37.350,"I MEAN, THAT CONDITION  IN THE HUMAN SPIRIT"
0,black,Maya Angelou,85,female,2013-05-19,00:17:43.390,THAT IT ALLOWS US TO RISE.
0,black,Maya Angelou,85,female,2013-05-19,00:17:57.290,THAT IS REALLY WHAT MATTERS.
0,black,Maya Angelou,85,female,2013-05-19,00:17:59.620,"THERE HAS ALWAYS BEEN EVIL,"
0,black,Maya Angelou,85,female,2013-05-19,00:18:02.620,"AND THERE WILL ALWAYS BEEN EVIL,"
0,black,Maya Angelou,85,female,2013-05-19,00:18:05.190,"BUT THERE HAS ALWAYS BEEN GOOD,"
0,black,Maya Angelou,85,female,2013-05-19,00:18:07.650,AND THERE IS GOOD NOW.
0,black,Maya Angelou,85,female,2013-05-19,00:18:10.550,"YOU SAY WORDS ARE THINGS,"
0,black,Maya Angelou,85,female,2013-05-19,00:18:12.720,AND THAT  THEY'RE SO POWERFUL.
0,black,Maya Angelou,85,female,2013-05-19,00:18:12.720,AND THAT  THEY'RE SO POWERFUL.
0,black,Maya Angelou,85,female,2013-05-19,00:18:21.520,I THINK  I THINK LOVE IS
0,black,Maya Angelou,85,female,2013-05-19,00:18:21.520,I THINK  I THINK LOVE IS
0,black,Maya Angelou,85,female,2013-05-19,00:18:23.690,THAT CONDITION  IN THE HUMAN SPIRIT
0,black,Maya Angelou,85,female,2013-05-19,00:18:23.690,THAT CONDITION  IN THE HUMAN SPIRIT
0,black,Maya Angelou,85,female,2013-05-19,00:18:29.420,THAT IT ALLOWS US TO FORGIVE.  MM-HMM.
0,black,Maya Angelou,85,female,2013-05-19,00:18:32.020,AND IT MAY BE THE ENERGY
0,black,Maya Angelou,85,female,2013-05-19,00:18:34.190,WHICH KEEPS THE STARS  IN THE FIRMAMENT.
0,black,Maya Angelou,85,female,2013-05-19,00:18:34.190,WHICH KEEPS THE STARS  IN THE FIRMAMENT.
0,black,Maya Angelou,85,female,2013-05-19,00:18:38.050,IT MAY BE THE ENERGY  WHICH KEEPS
0,black,Maya Angelou,85,female,2013-05-19,00:18:41.550,THE BLOOD RUNNING SMOOTHLY  THROUGH OUR VEINS.
0,black,Maya Angelou,85,female,2013-05-19,00:18:41.550,THE BLOOD RUNNING SMOOTHLY  THROUGH OUR VEINS.
0,black,Maya Angelou,85,female,2013-05-19,00:18:48.250,BUT IT'S SOMETHING  BEYOND THE EXPLANATION.
0,black,Maya Angelou,85,female,2013-05-19,00:18:55.250,ANY GOOD THING  YOU CAN'T EXPLAIN.
0,black,Maya Angelou,85,female,2013-05-19,00:19:02.990,ARE THERE  BOOKS THAT YOU READ?
0,black,Maya Angelou,85,female,2013-05-19,00:19:02.990,ARE THERE  BOOKS THAT YOU READ?
0,black,Maya Angelou,85,female,2013-05-19,00:19:12.290,AND THERE'S  A BOOK CALLED
0,black,Maya Angelou,85,female,2013-05-19,00:19:15.150,THE UNITY CHURCH?  UNITY CHURCH.
0,black,Maya Angelou,85,female,2013-05-19,00:19:18.650,Oprah: MAYA FIRST DISCOVERED  THE UNITY CHURCH IN HER 20s
0,black,Maya Angelou,85,female,2013-05-19,00:19:23.850,INVITED HER TO A SERVICE THERE.
0,black,Maya Angelou,85,female,2013-05-19,00:19:30.690,THAT EMPHASIZES  AFFIRMATIVE PRAYER AND EDUCATION
0,black,Maya Angelou,85,female,2013-05-19,00:19:46.520,"THERE'S A BOOK CALLED  ""LESSONS IN TRUTH."""
